tim_day,seller_nickname,titulo,seller_reputation,stock,logistic_type,condition,is_refurbished,price,regular_price,categoria,url,category_id,category_name
2024-08-01,7a314a7563,Prensa Troqueladora Niagara Gran Capacidad 1000 Toneladas,newbie,1,Otro,used,False,8230000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1924303239-prensa-troqueladora-niagara-gran-capacidad-1000-toneladas-_JM,TOOLS,HERRAMIENTAS
2024-08-01,29d39827b8,Máquina Para Poliducto,red,1,DS,used,False,295000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2013220767-maquina-para-poliducto-_JM,INDUSTRY,INDUSTRIA
2024-08-01,fa62100e2e,Bomba De Calor Hayward Heatpro Hp50ta 45 Mil Btu P. Alberca,green_platinum,1,XD,new,False,63405.99,78279.0,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-1365797891-bomba-de-calor-hayward-heatpro-hp50ta-45-mil-btu-p-alberca-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,25d3238933,Cafetera Faema Modelo E 61 De 2 Estaciones,orange,1,XD,used,False,50000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2038514463-cafetera-faema-modelo-e-61-de-2-estaciones-_JM,INDUSTRY,INDUSTRIA
2024-08-01,c3dfd0da5f,Outlet Refrigerador Vertical Imbera 72 Pies G372 3 Puertas,green_gold,4,Otro,new,False,65394.0,108990.0,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2007285239-outlet-refrigerador-vertical-imbera-72-pies-g372-3-puertas-_JM,INDUSTRY,INDUSTRIA
2024-08-01,a9847ce81d,Weldpro 200 Amperios Inversor Multi Proceso Soldador Con 3 A,green_platinum,40,DS,new,False,48557.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1941696377-weldpro-200-amperios-inversor-multi-proceso-soldador-con-3-a-_JM,TOOLS,HERRAMIENTAS
2024-08-01,8ce081a177,Ridgid 31158 Destapacaños K50-4 Combo 4 Accesorios Incluidos,green_platinum,3,XD,new,False,38000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-583662142-ridgid-31158-destapacanos-k50-4-combo-4-accesorios-incluidos-_JM,TOOLS,HERRAMIENTAS
2024-08-01,fa62100e2e,"Bomba De Calor Para Alberca Ultratemp 70,000 Btus",green_platinum,1,XD,new,False,87183.54,107634.0,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-719865527-bomba-de-calor-para-alberca-ultratemp-70000-btus-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,6d306ad715,Pluma De Acero Con Recambio Y Caja De Regalo,green_silver,1,XD,new,False,100000.0,,STATIONERY,https://articulo.mercadolibre.com.mx/MLM-2204244902-pluma-de-acero-con-recambio-y-caja-de-regalo-_JM,STATIONERY,PAPELERÍA
2024-08-01,ddcd329399,Cafetera Automatica 1g 100 Tazas Por Hora Ascaso Bar One 1gr,green_silver,21,XD,new,False,76159.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1452909180-cafetera-automatica-1g-100-tazas-por-hora-ascaso-bar-one-1gr-_JM,INDUSTRY,INDUSTRIA
2024-08-01,1457fd5061,Martillo Demoledor Dewalt Rompedor De Concreto D25960k,green_gold,15,XD,new,False,32428.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1353595560-martillo-demoledor-dewalt-rompedor-de-concreto-d25960k-_JM,TOOLS,HERRAMIENTAS
2024-08-01,eae6cd8cb0,Horno Para Pizzas Indupan Modelo Hpb23,,1,Otro,used,False,65000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2091557099-horno-para-pizzas-indupan-modelo-hpb23-_JM,INDUSTRY,INDUSTRIA
2024-08-01,3a35f743ab,Envarilladora Manual De Calendarios 34cm Con/1000varillas,yellow,1,XD,new,False,39890.0,,STATIONERY,https://articulo.mercadolibre.com.mx/MLM-557817975-envarilladora-manual-de-calendarios-34cm-con1000varillas-_JM,STATIONERY,PAPELERÍA
2024-08-01,598126de54,Pegadora De Cajas Jagenberg Modelo Diana 90-1,green,1,XD,used,False,355000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2448381494-pegadora-de-cajas-jagenberg-modelo-diana-90-1-_JM,INDUSTRY,INDUSTRIA
2024-08-01,512a3cb205,Rodillo Pr8 Trabajando Al 100% Excelentes Condiciones,newbie,1,DS,used,False,70000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-787849458-rodillo-pr8-trabajando-al-100-excelentes-condiciones-_JM,TOOLS,HERRAMIENTAS
2024-08-01,8ebee44676,Máquina Helado Artesanal Y Paletas Modelo Z30 Zepnic,newbie,1,Otro,new,False,122500.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2415709308-maquina-helado-artesanal-y-paletas-modelo-z30-zepnic-_JM,INDUSTRY,INDUSTRIA
2024-08-01,ca47ea1279,Fluke - Pinza Amperimétrica De Ca/cc 376-fc True Rms Con,green_platinum,10,XD,new,False,35730.6,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2010254413-fluke-pinza-amperimetrica-de-cacc-376-fc-true-rms-con-_JM,TOOLS,HERRAMIENTAS
2024-08-01,1835cf591c,Compresor De Tornillos Refrigeración Amoniaco Mycom 350hp,newbie,1,Otro,used,False,598592.04,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1366464418-compresor-de-tornillos-refrigeracion-amoniaco-mycom-350hp-_JM,TOOLS,HERRAMIENTAS
2024-08-01,aa9a087ab2,Revolvedora De 2 Sacos Cayam Moto Honda 5.5 Hp Cc2s + Gp160,green_gold,999,Otro,new,False,49546.9,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1927007063-revolvedora-de-2-sacos-cayam-moto-honda-55-hp-cc2s-gp160-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,af6e94b4af,Interruptor Termomagnetico Square D Mga36800e10 3x800amp,green_platinum,1,XD,new,False,78000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-2410570210-interruptor-termomagnetico-square-d-mga36800e10-3x800amp-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,ecc08a83cd,3mp Cámara De Seguridad 360º Wifi Exterior/ Interior Hd,orange,1,XD,new,False,99999.0,,SECURITY,https://articulo.mercadolibre.com.mx/MLM-2064868075-3mp-camara-de-seguridad-360-wifi-exterior-interior-hd-_JM,SECURITY,SEGURIDAD
2024-08-01,96aa825703,Torno Paralelo Tacchi Bancada Deslizable 800  Mm Volteo,newbie,1,Otro,used,False,610000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2383383984-torno-paralelo-tacchi-bancada-deslizable-800-mm-volteo-_JM,TOOLS,HERRAMIENTAS
2024-08-01,2bc7d9580b,Milwaukee 2694-27 M18 Kit Combinado Inalámbrico De Iones De ,green,10,DS,new,False,53601.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2896924894-milwaukee-2694-27-m18-kit-combinado-inalambrico-de-iones-de-_JM,TOOLS,HERRAMIENTAS
2024-08-01,3ebe2b4b19,Maquina Fabricacion De Reja Panel Electrosoldado Cnc,green,1,Otro,new,False,1390000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1416442891-maquina-fabricacion-de-reja-panel-electrosoldado-cnc-_JM,TOOLS,HERRAMIENTAS
2024-08-01,fbbffdaab5,Máquina Bloquera Con Motores A Gasolina O Diésel ,green,1,Otro,new,False,345000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-852527218-maquina-bloquera-con-motores-a-gasolina-o-diesel-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,28f1847686,Kit De Generador Solar 1000 Plus - Estación De Energía Portá,green_silver,10,DS,new,False,110665.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-3095219138-kit-de-generador-solar-1000-plus-estacion-de-energia-porta-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,52fa10497b,Bote De 42 Pulgadas Para Retroexcavadora Case 580,green,1,Otro,used,False,40000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1997573693-bote-de-42-pulgadas-para-retroexcavadora-case-580-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,aef56a7b8f,Invernadero Portátil De Plástico Con Ventilación De 60 M2,newbie,50,Otro,new,False,34995.0,,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-2096465537-invernadero-portatil-de-plastico-con-ventilacion-de-60-m2-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,cab45d5623,Bobinadora Toroidal  Alambre De Cobre,green,1,DS,used,False,285971.98,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-946821130-bobinadora-toroidal-alambre-de-cobre-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,a9847ce81d,Ridgid 26998 Modelo K-400 Clean De Drenaje Kit De La Máquina,green_platinum,40,DS,new,False,33818.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2686245462-ridgid-26998-modelo-k-400-clean-de-drenaje-kit-de-la-maquina-_JM,TOOLS,HERRAMIENTAS
2024-08-01,cccbbb372c,Rebanadora Torrey Rms 350+ Regalo ,green_silver,5,XD,new,False,72276.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1417768778-rebanadora-torrey-rms-350-regalo-_JM,INDUSTRY,INDUSTRIA
2024-08-01,a9847ce81d,"Wellmet Candelabro De Cristal, Neumáticos De Bronce Antiguo,",green_platinum,40,DS,new,False,30740.0,,LIGHTING,https://articulo.mercadolibre.com.mx/MLM-2079815061-wellmet-candelabro-de-cristal-neumaticos-de-bronce-antiguo-_JM,LIGHTING,ILUMINACIÓN
2024-08-01,deb97637a0,"Dcs520t1 60v Max 6-1/2 Pulgadas, Kit De Cortadora Inalámbric",green,10,DS,new,False,33162.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2827894690-dcs520t1-60v-max-6-12-pulgadas-kit-de-cortadora-inalambric-_JM,TOOLS,HERRAMIENTAS
2024-08-01,1c5c28c266,"Vitrina Exhibidor Refrigerante De Autoservicio, 220 V",newbie,1,Otro,used,False,32000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2993070532-vitrina-exhibidor-refrigerante-de-autoservicio-220-v-_JM,INDUSTRY,INDUSTRIA
2024-08-01,5d78528d3d,Cobertizo D/almacenamiento C/candado; 10x8 Ft; Arrow Shed,green_gold,2,DS,new,False,52890.8,,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-2055386208-cobertizo-dalmacenamiento-ccandado-10x8-ft-arrow-shed-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,a3ea660a39,Maquina De Helado Suave Desarrollo Mexicano,,1,Otro,used,False,65000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1373770318-maquina-de-helado-suave-desarrollo-mexicano-_JM,INDUSTRY,INDUSTRIA
2024-08-01,a8604aa2f3,Allanadora A Gasolina Con Motor De 4 Tiempos 5.5 Hp Urrea,green_platinum,25,Otro,new,False,35232.32,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-3124214882-allanadora-a-gasolina-con-motor-de-4-tiempos-55-hp-urrea-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,ee86e2d7d3,Cortadora De Piso Azulejo Manual 80cm Loseta Ceramico,,5,XD,new,False,50000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-3274431072-cortadora-de-piso-azulejo-manual-80cm-loseta-ceramico-_JM,TOOLS,HERRAMIENTAS
2024-08-01,d6f343748c,Estampadora Tampografia Pad Print Aries 130 Itw Trans Tech,newbie,1,XD,used,False,56500.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2878360604-estampadora-tampografia-pad-print-aries-130-itw-trans-tech-_JM,INDUSTRY,INDUSTRIA
2024-08-01,c3dfd0da5f,Vitrina Refrigerada Delicatessen Migsa 120 Cm Gn-1200-r2,green_gold,10,Otro,new,False,59990.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1313059796-vitrina-refrigerada-delicatessen-migsa-120-cm-gn-1200-r2-_JM,INDUSTRY,INDUSTRIA
2024-08-01,a931cc62b1,Cnc 6040 3 Axis - 1.5kw,green,1,Otro,new,False,47423.3,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-769770953-cnc-6040-3-axis-15kw-_JM,INDUSTRY,INDUSTRIA
2024-08-01,7c3549cf9c,Estibador Semi Eléctrico 1.5t/3.5mts Patas Cerradas (110v)  ,green,1,Otro,new,False,139900.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2006212699-estibador-semi-electrico-15t35mts-patas-cerradas-110v-_JM,INDUSTRY,INDUSTRIA
2024-08-01,3cc138e875,Muebles Mostradores De Madera Tipo Repisa Y Una Isla!!,,8,Otro,used,False,188000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2085975797-muebles-mostradores-de-madera-tipo-repisa-y-una-isla-_JM,INDUSTRY,INDUSTRIA
2024-08-01,86c987e082,Espectrofotometro Uv-visible Jf Lhabo Modelo Uv1100,green_gold,1,XD,new,False,33900.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1776255032-espectrofotometro-uv-visible-jf-lhabo-modelo-uv1100-_JM,INDUSTRY,INDUSTRIA
2024-08-01,1e755df491,Troqueladora Mios 5 Toneladas. Sin Uso. Condicion De Nueva,newbie,1,XD,used,False,1111111.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1326998926-troqueladora-mios-5-toneladas-sin-uso-condicion-de-nueva-_JM,INDUSTRY,INDUSTRIA
2024-08-01,b66cafa332,Kit Paneles Solares 8 Kwh - 2640 Kwh Consumo Bimestral,light_green,50,Otro,new,False,163287.76,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1921924705-kit-paneles-solares-8-kwh-2640-kwh-consumo-bimestral-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,b66cafa332,Kit Paneles Solares 4 Kwh - 1320 Kwh Consumo Bimestral,light_green,50,Otro,new,False,87122.89,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1921964641-kit-paneles-solares-4-kwh-1320-kwh-consumo-bimestral-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,217078d6eb,Kit Analizador De Calidad Eléctrica Avanzado Fluke-1777,green,1,XD,new,False,393385.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2109572399-kit-analizador-de-calidad-electrica-avanzado-fluke-1777-_JM,TOOLS,HERRAMIENTAS
2024-08-01,4e6e537e8e,Placa Compactadora A Gasolina Con Motor De 4 Tiempos 5.5 Hp,green_platinum,6,Otro,new,False,46237.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-922042370-placa-compactadora-a-gasolina-con-motor-de-4-tiempos-55-hp-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,fa62100e2e,Caldera Calentador Alberca Raypak P-r406a 406 000 Btu Bv,green_platinum,1,XD,new,False,115433.91,142511.0,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-2075584367-caldera-calentador-alberca-raypak-p-r406a-406-000-btu-bv-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,e538bb80e9,Saniflo Sanicompact - Sistema De Doble Descarga - Residencia,green_silver,12,Otro,new,False,54799.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1856195601-saniflo-sanicompact-sistema-de-doble-descarga-residencia-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,a2ae8e22eb,Interruptor Termomagnético Hkd3400f . 3 X 400 Amp ,newbie,1,Otro,new,False,44000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1782429021-interruptor-termomagnetico-hkd3400f-3-x-400-amp-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,e2888f5423,Plancha De Sublimación 100x120cm,,2,XD,used,False,48000.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2105213051-plancha-de-sublimacion-100x120cm-_JM,INDUSTRY,INDUSTRIA
2024-08-01,a05f8a4e7d,"Demoledor 2,200 W 32 Kg Evans Rompedor Concreto Oferta ",green_gold,208,XD,new,False,47041.48,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-547093836-demoledor-2200-w-32-kg-evans-rompedor-concreto-oferta-_JM,TOOLS,HERRAMIENTAS
2024-08-01,2081110554,Compresor De Aire Eléctrico Lubricado 200 Lt 3 Hp 127v Urrea,green_platinum,50,XD,new,False,30212.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1976949495-compresor-de-aire-electrico-lubricado-200-lt-3-hp-127v-urrea-_JM,TOOLS,HERRAMIENTAS
2024-08-01,8bcbad0f26,Robot Kuka Kr150 Krc1,,1,DS,used,False,205578.95,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-756713818-robot-kuka-kr150-krc1-_JM,INDUSTRY,INDUSTRIA
2024-08-01,2468c70b56, Válvula Check / Retención  Walworth 12  Pulgadas Hierro ,green,1,XD,new,False,32500.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1828420964-valvula-check-retencion-walworth-12-pulgadas-hierro-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,07b211a468,"Arrancador Suave Siemens 10hp 240v, 20hp 460v 3rw4028-1bb14",green_gold,1,XD,used,False,40000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1342137947-arrancador-suave-siemens-10hp-240v-20hp-460v-3rw4028-1bb14-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,00f84d19ec,Impresora De Etiquetas A Color Memjet Vipcolor Vp600 (demo),green,1,XD,used,False,152996.38,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1316437559-impresora-de-etiquetas-a-color-memjet-vipcolor-vp600-demo-_JM,INDUSTRY,INDUSTRIA
2024-08-01,3fbec83bf3,"Alberca Para Relajación Con Hidro Para 24 Personas, U Medium",green,3,Otro,new,False,207244.4,218152.0,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-1303773892-alberca-para-relajacion-con-hidro-para-24-personas-u-medium-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,cda6ba3d94,Alarma Gsm Wifi Rf Por Voz Compatible Alexa Google Home,green,4,XD,new,False,169361.92,,SECURITY,https://articulo.mercadolibre.com.mx/MLM-907104892-alarma-gsm-wifi-rf-por-voz-compatible-alexa-google-home-_JM,SECURITY,SEGURIDAD
2024-08-01,ca47ea1279,Estación De Trabajo (workstation) Para Monitoreo / 64 Bits /,green_platinum,8,XD,new,False,31688.75,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2952783538-estacion-de-trabajo-workstation-para-monitoreo-64-bits--_JM,TOOLS,HERRAMIENTAS
2024-08-01,af6e94b4af,Interruptor De Circuito Ma36600 Square D Para I-line,green_platinum,1,XD,new,False,38900.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-2557538230-interruptor-de-circuito-ma36600-square-d-para-i-line-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,b17afc78be,Trompo 2.5 Hp 220v Flecja 1/2 3/4 Y 1 PuLG Silverline,yellow,1,Otro,new,False,39500.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-3281573166-trompo-25-hp-220v-flecja-12-34-y-1-pulg-silverline-_JM,INDUSTRY,INDUSTRIA
2024-08-01,547f7def9f,Generador Eolico 1500w-48vdc,newbie,1,DS,new,False,38500.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1486822576-generador-eolico-1500w-48vdc-_JM,INDUSTRY,INDUSTRIA
2024-08-01,80a2559824,Kit 22 Camaras 5mp Audio Dvr Wizsense Dahua Balun Utp 4tb,green_platinum,2,Otro,new,False,32599.0,,SECURITY,https://articulo.mercadolibre.com.mx/MLM-945683690-kit-22-camaras-5mp-audio-dvr-wizsense-dahua-balun-utp-4tb-_JM,SECURITY,SEGURIDAD
2024-08-01,b1d969ade7,"Bunn Axiom Dv-3, Cafetera Comercial Automática De Doble Volt",newbie,10,XD,new,False,48246.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1509891436-bunn-axiom-dv-3-cafetera-comercial-automatica-de-doble-volt-_JM,INDUSTRY,INDUSTRIA
2024-08-01,8861bf4aa5,Mesa Trabajo Acero Inoxid De Calidad C/repisa Inf - 244x76cm,green_platinum,1,Otro,new,False,47492.21,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-930929382-mesa-trabajo-acero-inoxid-de-calidad-crepisa-inf-244x76cm-_JM,INDUSTRY,INDUSTRIA
2024-08-01,8f79e78c65,"Ridgid 19238 Navitrack Scout, Localizador De Tuberías",green_silver,2,XD,new,False,60167.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2055471837-ridgid-19238-navitrack-scout-localizador-de-tuberias-_JM,TOOLS,HERRAMIENTAS
2024-08-01,846fa70bc3,77515-cp Tournant - Grifo De Fregadero De Cocina Semiprofesi,green_silver,10,DS,new,False,34629.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-1967901033-77515-cp-tournant-grifo-de-fregadero-de-cocina-semiprofesi-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,7e44db0beb,Cinco Cuerdas Colgantes Con Ganchos De Diferentes Colores,green,9,DS,new,False,99999.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2833039068-cinco-cuerdas-colgantes-con-ganchos-de-diferentes-colores-_JM,INDUSTRY,INDUSTRIA
2024-08-01,73ab685f1d,Lion Cnc Router Mecha122x244 Envió Gratis/con Mesa,green,82,Otro,new,False,33202.5,34950.0,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-3281715170-lion-cnc-router-mecha122x244-envio-gratiscon-mesa-_JM,INDUSTRY,INDUSTRIA
2024-08-01,02cdf9f94d,Compresor De Aire 13 Hp Motor A Gasolina (300 Lts) Mikels Color Negro Frecuencia 0 Hz,green_platinum,3,XD,new,False,42482.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-2612698672-compresor-de-aire-13-hp-motor-a-gasolina-300-lts-mikels-color-negro-frecuencia-0-hz-_JM,TOOLS,HERRAMIENTAS
2024-08-01,bb7b34e2c5,"Interruptor De Potencia Abb, 15 Kv - 2000 Amp.",newbie,1,Otro,new,False,105000.0,,CONSTRUCTION,https://articulo.mercadolibre.com.mx/MLM-2257327472-interruptor-de-potencia-abb-15-kv-2000-amp-_JM,CONSTRUCTION,CONSTRUCCIÓN
2024-08-01,fe5994004c,All Power Cortador De 4 Pulgadas Y Cuchillas De Doble Filo,green_gold,2,DS,new,False,44990.0,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-2079984119-all-power-cortador-de-4-pulgadas-y-cuchillas-de-doble-filo-_JM,INDUSTRY,INDUSTRIA
2024-08-01,9c4cd147b1,Rodamiento Balero Ee181453 Rodillos Cónicos (cono),green_platinum,1,XD,new,False,265000.0,,TOOLS,https://articulo.mercadolibre.com.mx/MLM-1854304263-rodamiento-balero-ee181453-rodillos-conicos-cono-_JM,TOOLS,HERRAMIENTAS
2024-08-01,7c99a5002e,Calentador Eléctrico Jacuzzi Hidromasaje Spapak Raypak 11 Kw,green_platinum,1,XD,new,False,30999.0,,HOME OUTDOORS,https://articulo.mercadolibre.com.mx/MLM-624417684-calentador-electrico-jacuzzi-hidromasaje-spapak-raypak-11-kw-_JM,HOME OUTDOORS,EXTERIORES DEL HOGAR
2024-08-01,54127ccd96,Engargoladora Eléctrica 2a1/3a1 Y Cerradora Hipo T Guipremex,orange,1,Otro,new,False,104857.22,,INDUSTRY,https://articulo.mercadolibre.com.mx/MLM-1943589669-engargoladora-electrica-2a13a1-y-cerradora-hipo-t-guipremex-_JM,INDUSTRY,INDUSTRIA
2024-08-01,cda6ba3d94,Mini Camara Usb Hd Espia Discreta Oculta Graba Audio Video,green,0,FBM,new,False,35317.66,,SECURITY,https://articulo.mercadolibre.com.mx/MLM-948959217-mini-camara-usb-hd-espia-discreta-oculta-graba-audio-video-_JM,SECURITY,SEGURIDAD
2024-08-01,f71b4cad2e,"Hermosos Gatitos Munchkin Patitas Cortas, Reserva",green_silver,2,Otro,new,False,45000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-3212058530-hermosos-gatitos-munchkin-patitas-cortas-reserva-_JM,PET,MASCOTAS
2024-08-01,8dc182bdbe,Pomeranias Miniatura Hembras Y Machos Aptos Registro Cpri,green,3,Otro,new,False,36999.0,,PET,https://articulo.mercadolibre.com.mx/MLM-1434074001-pomeranias-miniatura-hembras-y-machos-aptos-registro-cpri-_JM,PET,MASCOTAS
2024-08-01,925eb808d5,Bulldog Inglés Gordo Moloso Triple Carrier Chocomerle,green,1,Otro,new,False,35000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-2006919269-bulldog-ingles-gordo-moloso-triple-carrier-chocomerle-_JM,PET,MASCOTAS
2024-08-01,1fa3bbc300,Cachorros Cane Corso Excelente Linaje Sangre Italian-usa,newbie,6,Otro,new,False,35000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-1881342703-cachorros-cane-corso-excelente-linaje-sangre-italian-usa-_JM,PET,MASCOTAS
2024-08-01,eb76646b3f,Gato Bengali ,,1,Otro,new,False,30000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-2543953390-gato-bengali-_JM,PET,MASCOTAS
2024-08-01,28527d47a8,Cachorros Bulldog Frances,light_green,5,Otro,new,False,35000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-1388912972-cachorros-bulldog-frances-_JM,PET,MASCOTAS
2024-08-01,6be55acd53,Golden Doodle Aaoginales Padres Vista Cachorros Garantizados,newbie,1,Otro,new,False,75850.0,,PET,https://articulo.mercadolibre.com.mx/MLM-2587476078-golden-doodle-aaoginales-padres-vista-cachorros-garantizados-_JM,PET,MASCOTAS
2024-08-01,6d8145b238,Criadero American Bully Poket,,2,Otro,new,False,40000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-1866864573-criadero-american-bully-poket-_JM,PET,MASCOTAS
2024-08-01,6128de12e2,Hembra Pomerania Con Pedigree Fcm Papá Importado De Taiwan,green_gold,2,Otro,new,False,62000.0,,PET,https://articulo.mercadolibre.com.mx/MLM-3192214302-hembra-pomerania-con-pedigree-fcm-papa-importado-de-taiwan-_JM,PET,MASCOTAS
